,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,gt_idle,gt_sr,gt_sl,gt_r
5625,-0.013697,-0.029905,-0.043916,-0.051164,-0.059268,-0.068684,-2.9e-05,2.9e-05,0.000514,0.000742,0.002711,0.003824,0.003567,0.014068,0.015095,0.012926,0.014039,0.014838,-0.008646,-0.014239,-0.016636,-0.015951,-0.010244,-0.009902,-0.018206,-0.042632,-0.056215,-0.066345,-0.076503,-0.086119,-0.002055,-0.001484,-0.001512,-0.001712,-2.9e-05,0.000171,0.000828,0.001541,0.002911,-0.001341,-0.000457,0.000399,-0.010672,-0.021829,-0.017606,-0.01558,-0.013954,-0.027109,1,0,0,0
5626,-0.01622,-0.03024,-0.037493,-0.045603,-0.055026,-0.059652,5.7e-05,0.000543,0.000771,0.002741,0.003855,0.006139,0.010508,0.011536,0.009366,0.01048,0.011279,0.001085,-0.005597,-0.007996,-0.00731,-0.001599,-0.001256,0.001628,-0.024444,-0.038036,-0.048173,-0.058339,-0.067962,-0.072674,0.000571,0.000543,0.000343,0.002027,0.002227,0.006282,0.000714,0.002085,-0.00217,-0.001285,-0.000428,-0.005854,-0.011165,-0.006939,-0.004912,-0.003284,-0.016448,-0.018276,1,0,0,0
5627,-0.013991,-0.021228,-0.029321,-0.038724,-0.04334,-0.045448,0.000484,0.000712,0.002678,0.00379,0.006069,0.012423,0.001026,-0.00114,-2.8e-05,0.000769,-0.009403,-0.011426,-0.002394,-0.00171,0.003989,0.004331,0.007209,0.008691,-0.013563,-0.023679,-0.033823,-0.043425,-0.048127,-0.057131,-2.8e-05,-0.000228,0.001453,0.001653,0.005699,0.014703,0.001368,-0.002878,-0.001995,-0.00114,-0.006554,-0.009489,0.004217,0.00624,0.007864,-0.005271,-0.007095,-0.012025,1,0,0,0
5628,-0.007233,-0.01532,-0.024717,-0.02933,-0.031437,-0.040692,0.000228,0.002193,0.003303,0.005581,0.011931,0.019819,-0.002164,-0.001054,-0.000256,-0.010422,-0.012444,-0.011134,0.000683,0.006379,0.00672,0.009596,0.011077,0.009739,-0.010109,-0.020246,-0.029842,-0.034541,-0.043539,-0.054758,-0.000199,0.001481,0.00168,0.005724,0.014722,0.025799,-0.004243,-0.00336,-0.002506,-0.007916,-0.010849,-0.017797,0.002022,0.003645,-0.009482,-0.011305,-0.016231,-0.02372,1,0,0,0
5629,-0.00808,-0.017469,-0.022078,-0.024183,-0.03343,-0.046489,0.001963,0.003073,0.005349,0.011693,0.019574,0.026118,0.00111,0.001906,-0.008251,-0.010271,-0.008962,-0.022078,0.00569,0.006032,0.008905,0.010385,0.009047,0.015335,-0.010128,-0.019716,-0.024411,-0.033401,-0.044611,-0.057869,0.001679,0.001878,0.005918,0.014908,0.025976,0.038039,0.000882,0.001735,-0.00367,-0.006601,-0.013543,-0.02222,0.001622,-0.011494,-0.013315,-0.018237,-0.02572,-0.024951,1,0,0,0
5630,-0.009344,-0.013931,-0.016026,-0.025228,-0.038225,-0.050457,0.001104,0.003369,0.009684,0.017527,0.024039,0.031146,0.000793,-0.009316,-0.011326,-0.010023,-0.023077,-0.043548,0.00034,0.0032,0.004672,0.003341,0.009599,0.010335,-0.009542,-0.014214,-0.023161,-0.034318,-0.047512,-0.062349,0.000198,0.004219,0.013166,0.024181,0.036186,0.043803,0.000849,-0.00453,-0.007447,-0.014356,-0.022992,-0.038961,-0.013053,-0.014865,-0.019764,-0.027211,-0.026446,-0.029731,1,0,0,0
5631,-0.004567,-0.006654,-0.015817,-0.028758,-0.040938,-0.046351,0.002256,0.008543,0.016353,0.022837,0.029914,0.031747,-0.010065,-0.012067,-0.01077,-0.023768,-0.044152,-0.065157,0.002848,0.004314,0.002989,0.009219,0.009953,0.009501,-0.004652,-0.013561,-0.02467,-0.037808,-0.052582,-0.060956,0.004004,0.012913,0.02388,0.035835,0.043419,0.049396,-0.005357,-0.008261,-0.01514,-0.023739,-0.039641,-0.062676,-0.001804,-0.006682,-0.014097,-0.013336,-0.016606,-0.017903,1,0,0,0
5632,-0.002064,-0.01113,-0.023934,-0.035985,-0.041341,-0.056349,0.006221,0.013948,0.020364,0.027366,0.029179,0.033001,-0.001981,-0.000697,-0.013557,-0.033726,-0.054508,-0.059976,0.001451,0.000139,0.006304,0.00703,0.006583,0.006974,-0.008815,-0.019806,-0.032805,-0.047423,-0.055708,-0.067312,0.008815,0.019666,0.031494,0.038998,0.044912,0.050129,-0.002873,-0.00968,-0.018188,-0.033921,-0.056712,-0.064411,-0.004826,-0.012163,-0.011409,-0.014645,-0.015928,-0.00689,1,0,0,0
5633,-0.008986,-0.021678,-0.033623,-0.038932,-0.053808,-0.068186,0.007659,0.014019,0.020959,0.022756,0.026544,0.030692,0.001272,-0.011475,-0.031466,-0.052066,-0.057485,-0.06708,-0.0013,0.004811,0.00553,0.005088,0.005475,0.007908,-0.010894,-0.023779,-0.038268,-0.04648,-0.057983,-0.071836,0.010756,0.02248,0.029918,0.03578,0.04095,0.043715,-0.006747,-0.01518,-0.030775,-0.053365,-0.060997,-0.073439,-0.007272,-0.006525,-0.009733,-0.011005,-0.002046,0.013632,1,0,0,0
5634,-0.012666,-0.024586,-0.029884,-0.04473,-0.059078,-0.068598,0.006347,0.013273,0.015066,0.018847,0.022986,0.023538,-0.012721,-0.032671,-0.053228,-0.058637,-0.068212,-0.088935,0.006098,0.006816,0.006374,0.00676,0.009189,0.01043,-0.012859,-0.027318,-0.035513,-0.046992,-0.060817,-0.071827,0.0117,0.019122,0.024972,0.030132,0.032892,0.032009,-0.008416,-0.023979,-0.046523,-0.054139,-0.066556,-0.085099,0.000745,-0.002456,-0.003725,0.005215,0.020861,0.027456,1,0,0,0
5635,-0.011842,-0.017105,-0.031852,-0.046105,-0.055562,-0.066417,0.00688,0.008662,0.012417,0.016529,0.017077,0.017817,-0.019818,-0.040239,-0.045612,-0.055124,-0.075709,-0.109699,0.000713,0.000274,0.000658,0.00307,0.004304,0.012033,-0.014363,-0.022504,-0.033907,-0.04764,-0.058577,-0.067815,0.007374,0.013185,0.018311,0.021052,0.020175,0.01938,-0.01546,-0.037855,-0.04542,-0.057755,-0.076175,-0.105807,-0.00318,-0.004441,0.004441,0.019983,0.026534,0.047257,1,0,0,0
5636,-0.005216,-0.019831,-0.033957,-0.043329,-0.054087,-0.064763,0.001766,0.005487,0.009562,0.010106,0.010839,0.010567,-0.020238,-0.025563,-0.034989,-0.055391,-0.089076,-0.10475,-0.000435,-5.4e-05,0.002336,0.003559,0.011219,0.011111,-0.008068,-0.019369,-0.032979,-0.043818,-0.052973,-0.063214,0.005759,0.010839,0.013556,0.012686,0.011899,0.0116,-0.022194,-0.029692,-0.041916,-0.060172,-0.089538,-0.104859,-0.00125,0.007552,0.022955,0.029447,0.049985,0.048844,1,0,0,0
5637,-0.014641,-0.028793,-0.038182,-0.048958,-0.059654,-0.07669,0.003728,0.00781,0.008355,0.00909,0.008817,0.00479,-0.005334,-0.014777,-0.035215,-0.068961,-0.084664,-0.091059,0.000381,0.002776,0.004,0.011675,0.011566,0.010886,-0.011321,-0.024955,-0.035814,-0.044985,-0.055245,-0.069995,0.005089,0.00781,0.00694,0.00615,0.005851,-0.00068,-0.007511,-0.019758,-0.038046,-0.067464,-0.082813,-0.092828,0.008817,0.024248,0.030752,0.051326,0.050183,0.048822,1,0,0,0
5638,-0.01418,-0.023588,-0.034386,-0.045103,-0.062173,-0.077553,0.00409,0.004636,0.005372,0.005099,0.001063,0.000791,-0.009462,-0.029941,-0.063755,-0.079489,-0.085897,-0.092878,0.0024,0.003627,0.011317,0.011208,0.010526,0.010499,-0.013662,-0.024542,-0.033732,-0.044012,-0.058792,-0.069918,0.002727,0.001854,0.001063,0.000764,-0.005781,-0.005999,-0.012271,-0.030596,-0.060074,-0.075453,-0.085488,-0.099805,0.015462,0.021979,0.042594,0.041449,0.040085,0.039649,1,0,0,0
5639,-0.009417,-0.020227,-0.030954,-0.048041,-0.063437,-0.075147,0.000546,0.001283,0.00101,-0.00303,-0.003303,-0.003439,-0.0205,-0.054347,-0.070097,-0.076512,-0.083499,-0.101733,0.001228,0.008926,0.008817,0.008134,0.008107,0.008134,-0.010891,-0.02009,-0.030381,-0.045175,-0.056312,-0.066903,-0.000873,-0.001665,-0.001965,-0.008516,-0.008735,-0.010072,-0.018343,-0.04785,-0.063246,-0.073291,-0.087621,-0.10621,0.006524,0.02716,0.026013,0.024649,0.024212,0.024758,1,0,0,0
5640,-0.010795,-0.021508,-0.038573,-0.053947,-0.065641,-0.075428,0.000736,0.000463,-0.003571,-0.003844,-0.00398,-0.006188,-0.033802,-0.049531,-0.055937,-0.062916,-0.081125,-0.096908,0.007687,0.007578,0.006897,0.006869,0.006897,0.006788,-0.009187,-0.019463,-0.034238,-0.04536,-0.055937,-0.06586,-0.000791,-0.00109,-0.007633,-0.007851,-0.009187,-0.013248,-0.029468,-0.044842,-0.054874,-0.069185,-0.087749,-0.103505,0.020608,0.019463,0.0181,0.017664,0.01821,0.017692,1,0,0,0
5641,-0.010721,-0.027797,-0.043183,-0.054886,-0.064679,-0.073654,-0.000273,-0.00431,-0.004583,-0.004719,-0.006929,-0.006983,-0.01574,-0.022151,-0.029134,-0.047357,-0.063151,-0.085302,-0.000109,-0.000791,-0.000818,-0.000791,-0.0009,0.010312,-0.010284,-0.02507,-0.036199,-0.046784,-0.056713,-0.067352,-0.0003,-0.006847,-0.007065,-0.008402,-0.012467,-0.013312,-0.015385,-0.025424,-0.039746,-0.058323,-0.07409,-0.103006,-0.001146,-0.00251,-0.002946,-0.002401,-0.002919,0.016477,1,0,0,0
5642,-0.01714,-0.032582,-0.044328,-0.054158,-0.063166,-0.068122,-0.004052,-0.004326,-0.004463,-0.006681,-0.006736,0.000876,-0.006434,-0.013444,-0.031734,-0.047587,-0.069819,-0.087233,-0.000685,-0.000712,-0.000685,-0.000794,0.010459,0.012157,-0.01484,-0.026011,-0.036635,-0.046601,-0.057279,-0.063303,-0.006571,-0.00679,-0.008132,-0.012212,-0.01306,-0.009391,-0.010076,-0.02445,-0.043096,-0.058922,-0.087945,-0.108644,-0.001369,-0.001807,-0.001259,-0.00178,0.017688,0.024314,1,0,0,0
5643,-0.015503,-0.027294,-0.037162,-0.046205,-0.05118,-0.050603,-0.000275,-0.000412,-0.002639,-0.002694,0.004948,0.005745,-0.007037,-0.025398,-0.041313,-0.063632,-0.081114,-0.094197,-2.7e-05,0.0,-0.00011,0.011187,0.012891,0.013908,-0.011215,-0.021879,-0.031885,-0.042605,-0.048652,-0.044858,-0.00022,-0.001567,-0.005662,-0.006514,-0.002831,-0.00022,-0.014431,-0.033149,-0.049036,-0.078172,-0.098952,-0.112778,-0.00044,0.00011,-0.000412,0.019131,0.025783,0.038427,1,0,0,0
5644,-0.011826,-0.021722,-0.030791,-0.03578,-0.035201,-0.038757,-0.000138,-0.002371,-0.002426,0.005237,0.006037,0.007002,-0.018414,-0.034375,-0.056758,-0.07429,-0.087411,-0.091022,2.8e-05,-8.3e-05,0.011247,0.012956,0.013976,0.010999,-0.010696,-0.020729,-0.03148,-0.037545,-0.03374,-0.036387,-0.001351,-0.005458,-0.006313,-0.002619,0.0,0.004631,-0.018772,-0.034705,-0.063925,-0.084765,-0.09863,-0.108141,0.000551,2.8e-05,0.019627,0.026298,0.038978,0.035725,1,0,0,0
5645,-0.009929,-0.019027,-0.024033,-0.023452,-0.02702,-0.031169,-0.00224,-0.002295,0.005393,0.006195,0.007163,0.007578,-0.016013,-0.03847,-0.056059,-0.069223,-0.072846,-0.0859,-0.000111,0.011256,0.012971,0.013994,0.011007,0.007882,-0.010067,-0.020853,-0.026937,-0.023121,-0.025776,-0.021406,-0.004121,-0.004978,-0.001272,0.001355,0.006001,0.010316,-0.015985,-0.045301,-0.066209,-0.08012,-0.089661,-0.10573,-0.000525,0.019138,0.025831,0.038553,0.035289,0.03504,1,0,0,0
5646,-0.009192,-0.014248,-0.013662,-0.017266,-0.021456,-0.029446,-5.6e-05,0.007711,0.008521,0.009499,0.009918,0.014528,-0.022686,-0.040454,-0.053752,-0.057412,-0.070599,-0.089569,0.011482,0.013215,0.014248,0.011231,0.008074,0.000978,-0.010896,-0.017042,-0.013187,-0.015869,-0.011455,-0.010141,-0.000866,0.002878,0.005532,0.010225,0.014584,0.019584,-0.029614,-0.050735,-0.064788,-0.074426,-0.090658,-0.104124,0.019864,0.026625,0.039476,0.036179,0.035928,0.030508,1,0,0,0
5647,-0.00508,-0.004491,-0.008111,-0.012321,-0.020348,-0.022312,0.007802,0.008616,0.009598,0.010019,0.01465,0.014426,-0.01785,-0.031209,-0.034886,-0.048133,-0.067189,-0.077574,0.00174,0.002779,-0.000253,-0.003424,-0.010553,-0.009121,-0.006174,-0.002301,-0.004996,-0.000561,0.000758,-0.003003,0.003761,0.006427,0.011142,0.01552,0.020544,0.021639,-0.021218,-0.035335,-0.045017,-0.061324,-0.074851,-0.086863,0.006792,0.019702,0.01639,0.016138,0.010693,0.009374,1,0,0,0
5648,0.000591,-0.00304,-0.007263,-0.015314,-0.017284,-0.023337,0.000816,0.001802,0.002224,0.006869,0.006643,0.006559,-0.0134,-0.017087,-0.030374,-0.049488,-0.059904,-0.069982,0.001042,-0.001999,-0.00518,-0.01233,-0.010894,-0.0143,0.003885,0.001182,0.00563,0.006953,0.003181,0.001182,0.002674,0.007404,0.011795,0.016834,0.017932,0.020972,-0.01416,-0.023872,-0.040227,-0.053795,-0.065844,-0.076851,0.012949,0.009627,0.009374,0.003913,0.00259,-0.00594,1,0,0,0
5649,-0.003646,-0.007885,-0.015969,-0.017947,-0.024023,-0.024137,0.000989,0.001413,0.006077,0.00585,0.005766,0.003787,-0.003702,-0.017043,-0.036233,-0.04669,-0.056808,-0.070855,-0.003052,-0.006246,-0.013425,-0.011983,-0.015403,-0.016901,-0.002713,0.001752,0.003081,-0.000707,-0.002713,-0.002007,0.004748,0.009157,0.014216,0.015318,0.018371,0.018117,-0.009751,-0.026171,-0.039794,-0.051891,-0.062941,-0.077977,-0.003335,-0.003589,-0.009072,-0.010401,-0.018964,-0.026991,1,0,0,0
5650,-0.004254,-0.012365,-0.01435,-0.020448,-0.020561,-0.020051,0.000425,0.005105,0.004878,0.004793,0.002808,0.001078,-0.013386,-0.032643,-0.043136,-0.053289,-0.067385,-0.076318,-0.003205,-0.010408,-0.008962,-0.012394,-0.013897,-0.01591,0.004481,0.005814,0.002014,0.0,0.000709,0.000199,0.004424,0.009501,0.010607,0.01367,0.013415,0.013244,-0.016477,-0.030147,-0.042286,-0.053375,-0.068462,-0.081225,-0.000255,-0.005757,-0.00709,-0.015683,-0.023738,-0.034713,1,0,0,0
5651,-0.008132,-0.010122,-0.016236,-0.016349,-0.015838,-0.018397,0.004692,0.004464,0.004379,0.002388,0.000654,-0.011686,-0.019306,-0.029827,-0.040006,-0.054138,-0.063094,-0.072819,-0.007222,-0.005772,-0.009213,-0.010719,-0.012738,-0.017373,0.001336,-0.002474,-0.004493,-0.003782,-0.004293,-0.005289,0.00509,0.006199,0.009269,0.009013,0.008843,0.000768,-0.013705,-0.025875,-0.036992,-0.052119,-0.064914,-0.077027,-0.005516,-0.006853,-0.015468,-0.023543,-0.034547,-0.044499,1,0,0,0
5652,-0.001995,-0.008122,-0.008236,-0.007723,-0.010288,-0.018238,-0.000228,-0.000313,-0.002308,-0.004047,-0.016415,-0.022485,-0.010544,-0.020746,-0.034909,-0.043886,-0.053632,-0.067824,0.001453,-0.001995,-0.003505,-0.005529,-0.010174,-0.011741,-0.003819,-0.005842,-0.00513,-0.005643,-0.00664,-0.006469,0.001111,0.004189,0.003933,0.003762,-0.004332,-0.004645,-0.012197,-0.023339,-0.0385,-0.051324,-0.063464,-0.080762,-0.001339,-0.009974,-0.018067,-0.029096,-0.03907,-0.040808,1,0,0,0
5653,-0.00612,-0.006234,-0.005721,-0.008283,-0.016225,-0.032137,-8.5e-05,-0.002078,-0.003814,-0.016168,-0.022231,-0.017762,-0.01019,-0.024337,-0.033304,-0.043039,-0.057214,-0.073723,-0.003444,-0.004953,-0.006974,-0.011614,-0.013179,-0.013948,-0.002021,-0.001309,-0.001822,-0.002818,-0.002647,-0.004127,0.003074,0.002818,0.002647,-0.005437,-0.00575,0.000427,-0.01113,-0.026273,-0.039082,-0.051208,-0.068486,-0.087956,-0.008625,-0.016709,-0.027725,-0.037687,-0.039424,-0.039025,1,0,0,0
5654,-0.000114,0.000397,-0.002157,-0.010075,-0.025938,-0.036041,-0.001987,-0.003718,-0.016034,-0.022079,-0.017623,-0.017425,-0.014104,-0.023044,-0.032749,-0.046882,-0.063342,-0.081022,-0.001504,-0.003519,-0.008145,-0.009706,-0.010472,-0.010443,0.000709,0.000199,-0.000795,-0.000624,-0.0021,-0.002384,-0.000255,-0.000426,-0.008485,-0.008797,-0.002639,-0.003377,-0.015098,-0.027868,-0.039958,-0.057184,-0.076595,-0.095836,-0.00806,-0.019042,-0.028975,-0.030706,-0.030309,-0.023214,1,0,0,0
5655,0.000511,-0.002044,-0.009965,-0.025836,-0.035943,-0.045426,-0.001732,-0.014054,-0.020101,-0.015644,-0.015445,-0.016666,-0.008943,-0.018653,-0.032792,-0.049259,-0.066947,-0.082562,-0.002016,-0.006644,-0.008205,-0.008972,-0.008943,-0.008943,-0.000511,-0.001505,-0.001334,-0.002811,-0.003095,-0.003208,-0.00017,-0.008233,-0.008546,-0.002385,-0.003123,-0.003918,-0.012776,-0.024871,-0.042104,-0.061524,-0.080773,-0.096048,-0.010987,-0.020924,-0.022656,-0.022259,-0.015161,-0.014735,1,0,0,0
5656,-0.002554,-0.010471,-0.026333,-0.036435,-0.045913,-0.058426,-0.012315,-0.018359,-0.013904,-0.013706,-0.014926,-0.020459,-0.009705,-0.023836,-0.040294,-0.057972,-0.073579,-0.085554,-0.004625,-0.006186,-0.006952,-0.006924,-0.006924,-0.007747,-0.000993,-0.000823,-0.002298,-0.002582,-0.002696,-0.007803,-0.008059,-0.008371,-0.002213,-0.002951,-0.003746,-0.004029,-0.012088,-0.029313,-0.048722,-0.067961,-0.083227,-0.093585,-0.009932,-0.011663,-0.011265,-0.004171,-0.003746,-0.003604,1,0,0,0
5657,-0.007977,-0.023961,-0.03414,-0.04369,-0.056299,-0.06968,-0.00609,-0.001601,-0.001401,-0.002631,-0.008206,-0.011837,-0.014239,-0.030823,-0.048636,-0.064362,-0.076428,-0.094356,-0.001573,-0.002345,-0.002316,-0.002316,-0.003145,-0.003117,0.000172,-0.001315,-0.001601,-0.001716,-0.006862,-0.013381,-0.000315,0.00589,0.005147,0.004346,0.00406,0.003974,-0.017356,-0.036913,-0.056299,-0.071682,-0.082118,-0.097244,-0.001744,-0.001344,0.005804,0.006233,0.006376,0.01098,1,0,0,0
5658,-0.016064,-0.026294,-0.035892,-0.048565,-0.062014,-0.078164,0.004512,0.004713,0.003477,-0.002127,-0.005776,-0.006236,-0.016667,-0.03457,-0.050375,-0.062502,-0.08052,-0.096268,-0.000776,-0.000747,-0.000747,-0.001581,-0.001552,0.002012,-0.001494,-0.001782,-0.001897,-0.007069,-0.013621,-0.02526,0.006236,0.005489,0.004684,0.004397,0.004311,0.004224,-0.019656,-0.039139,-0.0546,-0.065089,-0.08029,-0.093595,0.000402,0.007586,0.008018,0.008161,0.012788,0.023133,1,0,0,0
5659,-0.010221,-0.01981,-0.032472,-0.045909,-0.062044,-0.077864,0.000201,-0.001034,-0.006632,-0.010278,-0.010738,-0.011743,-0.017887,-0.033678,-0.045794,-0.063796,-0.079529,-0.100316,2.9e-05,2.9e-05,-0.000804,-0.000775,0.002785,0.002957,-0.000287,-0.000402,-0.00557,-0.012116,-0.023744,-0.03563,-0.000746,-0.00155,-0.001837,-0.001924,-0.00201,-0.001751,-0.019466,-0.034912,-0.045392,-0.06058,-0.073873,-0.088343,0.007178,0.007608,0.007752,0.012374,0.02271,0.031926,1,0,0,0
5660,-0.009585,-0.02224,-0.03567,-0.051798,-0.06761,-0.081901,-0.001234,-0.00683,-0.010474,-0.010933,-0.011938,-0.014808,-0.015783,-0.027893,-0.045886,-0.061612,-0.082389,-0.094728,0.0,-0.000832,-0.000804,0.002755,0.002927,0.002927,-0.000115,-0.00528,-0.011823,-0.023445,-0.035326,-0.049502,-0.000804,-0.00109,-0.001177,-0.001263,-0.001004,-0.000976,-0.015439,-0.025913,-0.041094,-0.054381,-0.068844,-0.082417,0.00043,0.000574,0.005194,0.015525,0.024737,0.027004,1,0,0,0
5661,-0.012641,-0.026055,-0.042164,-0.057958,-0.072232,-0.081863,-0.005589,-0.00923,-0.009688,-0.010691,-0.013558,-0.014819,-0.012096,-0.030068,-0.045776,-0.066528,-0.078853,-0.097485,-0.000831,-0.000803,0.002752,0.002924,0.002924,-0.009115,-0.005159,-0.011695,-0.023303,-0.03517,-0.04933,-0.062515,-0.000287,-0.000373,-0.000459,-0.000201,-0.000172,0.000573,-0.010462,-0.025625,-0.038896,-0.053343,-0.066901,-0.084013,0.000143,0.004758,0.015077,0.024278,0.026542,0.020437,1,0,0,0
5662,-0.013399,-0.02949,-0.045266,-0.059524,-0.069145,-0.082429,-0.003636,-0.004094,-0.005096,-0.007959,-0.009219,-0.009735,-0.017952,-0.033642,-0.054371,-0.066682,-0.085293,-0.099637,2.9e-05,0.003579,0.003751,0.003751,-0.008274,-0.015346,-0.006528,-0.018124,-0.029977,-0.044121,-0.057291,-0.075672,-8.6e-05,-0.000172,8.6e-05,0.000115,0.000859,0.000372,-0.015146,-0.028402,-0.042832,-0.056375,-0.073468,-0.092164,0.00461,0.014917,0.024108,0.026369,0.020271,0.020385,1,0,0,0
5663,-0.016078,-0.031842,-0.046089,-0.055702,-0.068976,-0.089117,-0.000458,-0.001459,-0.00432,-0.005579,-0.006094,-0.008926,-0.015678,-0.036391,-0.048692,-0.067288,-0.081621,-0.093837,0.003548,0.003719,0.003719,-0.008297,-0.015363,-0.025548,-0.011587,-0.023431,-0.037564,-0.050724,-0.069091,-0.092779,-8.6e-05,0.000172,0.0002,0.000944,0.000458,-0.008239,-0.013246,-0.027665,-0.041197,-0.058276,-0.076958,-0.088917,0.010299,0.019483,0.021743,0.015649,0.015764,0.014877,1,0,0,0
5664,-0.01572,-0.029928,-0.039514,-0.052753,-0.072838,-0.093922,-0.000999,-0.003852,-0.005107,-0.00562,-0.008445,-0.009814,-0.020656,-0.032924,-0.051469,-0.065762,-0.077945,-0.09318,0.000171,0.000171,-0.011812,-0.018859,-0.029015,-0.032353,-0.011812,-0.025906,-0.039029,-0.057346,-0.080969,-0.098401,0.000257,0.000285,0.001027,0.000542,-0.008131,-0.013552,-0.014379,-0.027874,-0.044907,-0.063537,-0.075463,-0.089072,0.009158,0.011412,0.005335,0.005449,0.004565,0.003195,1,0,0,0
5665,-0.014173,-0.023735,-0.036941,-0.056976,-0.078008,-0.093291,-0.002846,-0.004098,-0.00461,-0.007428,-0.008794,-0.010815,-0.012238,-0.030736,-0.044995,-0.057147,-0.072344,-0.086688,0.0,-0.011953,-0.018983,-0.029114,-0.032444,-0.033269,-0.014059,-0.02715,-0.045421,-0.068986,-0.086375,-0.098328,2.8e-05,0.000768,0.000285,-0.008367,-0.013774,-0.021772,-0.013461,-0.030452,-0.049036,-0.060932,-0.074507,-0.089192,0.002248,-0.003814,-0.0037,-0.004582,-0.005948,-0.005777,1,0,0,0
5666,-0.009546,-0.022729,-0.04273,-0.063726,-0.078983,-0.091172,-0.00125,-0.001761,-0.004574,-0.005938,-0.007955,-0.009631,-0.018467,-0.032701,-0.044833,-0.060004,-0.074324,-0.084353,-0.011933,-0.01895,-0.029065,-0.032389,-0.033213,-0.032474,-0.013069,-0.031309,-0.054834,-0.072193,-0.084126,-0.093643,0.000739,0.000256,-0.008381,-0.013779,-0.021763,-0.025513,-0.016961,-0.035514,-0.04739,-0.060942,-0.075602,-0.087279,-0.006052,-0.005938,-0.006819,-0.008182,-0.008012,-0.012643,1,0,0,0
5667,-0.013154,-0.033112,-0.054062,-0.069285,-0.081447,-0.087655,-0.00051,-0.003317,-0.004678,-0.00669,-0.008363,-0.008817,-0.014203,-0.026308,-0.041446,-0.055734,-0.065741,-0.079037,-0.007002,-0.017094,-0.020411,-0.021233,-0.020496,-0.019958,-0.0182,-0.041673,-0.058994,-0.070901,-0.080398,-0.086266,-0.000482,-0.0091,-0.014486,-0.022452,-0.026194,-0.02937,-0.018512,-0.030362,-0.043884,-0.058512,-0.070164,-0.084877,0.000113,-0.000765,-0.002126,-0.001956,-0.006577,-0.007201,1,0,0,0
5668,-0.019886,-0.04076,-0.055929,-0.068046,-0.074233,-0.086322,-0.002796,-0.004152,-0.006158,-0.007824,-0.008276,-0.00822,-0.012061,-0.027145,-0.041382,-0.051353,-0.0646,-0.072848,-0.010056,-0.013361,-0.01418,-0.013445,-0.012909,-0.012429,-0.023388,-0.040647,-0.052511,-0.061973,-0.067821,-0.073329,-0.008587,-0.013954,-0.021891,-0.02562,-0.028783,-0.030337,-0.011807,-0.025281,-0.039856,-0.051466,-0.066126,-0.074487,-0.000876,-0.002231,-0.002062,-0.006666,-0.007288,-0.010338,1,0,0,0
5669,-0.020841,-0.035985,-0.048083,-0.054259,-0.066329,-0.074169,-0.001354,-0.003356,-0.00502,-0.005471,-0.005415,-0.008263,-0.015059,-0.029273,-0.039228,-0.052454,-0.060689,-0.067457,-0.0033,-0.004117,-0.003384,-0.002848,-0.002369,-0.003074,-0.017231,-0.029075,-0.038523,-0.04436,-0.049859,-0.049916,-0.005358,-0.013283,-0.017005,-0.020164,-0.021715,-0.027863,-0.013452,-0.028004,-0.039594,-0.054231,-0.062578,-0.06647,-0.001354,-0.001184,-0.005781,-0.006402,-0.009447,-0.010406,1,0,0,0
5670,-0.015141,-0.027236,-0.033411,-0.045478,-0.053316,-0.061859,-0.002002,-0.003665,-0.004116,-0.00406,-0.006908,-0.015761,-0.01421,-0.024163,-0.037386,-0.045619,-0.052386,-0.060252,-0.000818,-8.5e-05,0.000451,0.00093,0.000226,0.000451,-0.011842,-0.021287,-0.027123,-0.032621,-0.032678,-0.037499,-0.007923,-0.011644,-0.014802,-0.016353,-0.022499,-0.034088,-0.014549,-0.026137,-0.04077,-0.049115,-0.053006,-0.057461,0.000169,-0.004427,-0.005047,-0.008092,-0.009051,-0.006062,1,0,0,0
